2025-05-09 16:00:40,541 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-14] 74번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:00:40,568 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-17] 74번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:00:40,571 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-12] 74번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:00:40,607 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-2] 74번 상품의 정보를 가져옵니다.
2025-05-09 16:00:40,624 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-1] 74번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:00:40,646 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-10] 74번 상품의 정보를 가져옵니다.
2025-05-09 16:00:45,149 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-5] 조회된 상품 리스트: 9
2025-05-09 16:00:45,149 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-5] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:00:45,184 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-9] 조회된 상품 리스트: 9
2025-05-09 16:00:45,184 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-9] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:00:48,733 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-2] 58번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:00:48,753 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-5] 58번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:00:48,765 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-9] 58번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:00:48,784 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-5] 58번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:00:48,784 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-10] 58번 상품의 정보를 가져옵니다.
2025-05-09 16:00:48,802 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-16] 58번 상품의 정보를 가져옵니다.
2025-05-09 16:01:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:02:00,008 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:03:00,006 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:04:00,002 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:05:00,003 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:06:00,009 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:07:00,005 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:08:00,006 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:08:18,796 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-17] 조회된 상품 리스트: 9
2025-05-09 16:08:18,800 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-17] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:08:18,811 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-12] 조회된 상품 리스트: 9
2025-05-09 16:08:18,811 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-12] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:08:20,571 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-1] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:08:20,572 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-12] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:08:20,591 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-3] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:08:20,593 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-2] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:08:20,597 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-10] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:08:20,607 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-15] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:08:23,973 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 조회된 상품 리스트: 9
2025-05-09 16:08:23,973 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:08:23,993 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 조회된 상품 리스트: 9
2025-05-09 16:08:23,993 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:08:28,534 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-7] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:08:28,537 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-18] 60번 상품의 리뷰 리스트를 불러옵니다.
